"sample","Time_start","flux_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement"
"MD33",1035.42748842593,2024-04-12 14:06:00,580.457408460309,0.990216193506134,3.10043416679604e-93,1035.42853009259,"f0047","s","1","11/01/2004",11,"2004","05/20/2022",5,26.5,27.3,27.5,NA,"N","lg",183.85,NA,"","/01/2004",27.1,"may22","Copto","MD33-5"
"MD33",1035.42962962963,2024-04-12 14:06:00,570.425701251479,0.998801194058223,3.47992388747975e-136,1035.4306712963,"f0047","s","2","11/01/2004",11,"2004","05/20/2022",6,26.8,27.8,28.2,NA,"N","lg",183.85,NA,"","/01/2004",27.6,"may22","Copto","MD33-6"
"MD34",1065.423125,2024-04-12 16:04:00,416.942142977935,0.992299601045556,5.01322482711532e-99,1065.42416666667,"f0048","m","mid","12/01/2004",12,"2004","05/20/2022",1,24.9,24.9,24.7,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 4.5. d2 = 4.3, h1 = 1.8, h2 = 1.9, tree DBH = 64cm","/01/2004",24.8333333333333,"may22","Nasuti","MD34-1"
"MD35",1096.42256944444,2024-04-12 11:07:00,3918.93416610026,0.999457512580079,2.16806162959562e-150,1096.42361111111,"f0050","m","mid","1/01/2005",1,"2005","05/23/2022",1,29.9,30,30.2,NA,"N","med",83.32,NA,"Extender","/01/2005",30.0333333333333,"may22","Copto","MD35-1"
"MD35",1096.42453703704,2024-04-12 11:07:00,1589.17802833226,0.996396514880185,5.6607977499475e-113,1096.4255787037,"f0050","m","low","1/01/2005",1,"2005","05/23/2022",2,29.7,29.8,29.6,NA,"E","med",83.32,NA,"Extender","/01/2005",29.7,"may22","Copto","MD35-2"
"MD35",1096.42766203704,2024-04-12 11:07:00,1510.77231992178,0.999235870922251,1.27489595985942e-143,1096.4287037037,"f0050","m","mid","1/01/2005",1,"2005","05/23/2022",3,28.7,28.6,28.4,NA,"S","med",83.32,NA,"Extender","/01/2005",28.5666666666667,"may22","Copto","MD35-3"
"MD35",1096.43015046296,2024-04-12 11:07:00,2088.48401822977,0.999577232947643,2.56399818805078e-155,1096.43119212963,"f0050","m","low","1/01/2005",1,"2005","05/23/2022",4,29.2,29.5,29.6,NA,"W","med",83.32,NA,"Extender","/01/2005",29.4333333333333,"may22","Copto","MD35-4"
"MD35",1096.4322337963,2024-04-12 11:07:00,1368.8651179705,0.999370173133033,4.82141288067865e-149,1096.43327546296,"f0050","m","top","1/01/2005",1,"2005","05/23/2022",5,29.3,29.4,29.7,NA,"","med",83.32,NA,"Extender","/01/2005",29.4666666666667,"may22","Copto","MD35-5"
"MD35",1096.43483796296,2024-04-12 11:07:00,1056.35485220552,0.99845933224198,9.16881281905334e-130,1096.43587962963,"f0050","s","0","1/01/2005",1,"2005","05/23/2022",6,31.2,30.3,30.1,NA,"N","lg",183.85,NA,"Extender","/01/2005",30.5333333333333,"may22","Copto","MD35-6"
"MD35",1096.43680555556,2024-04-12 11:07:00,346.692869266406,0.998404095576287,4.55384879053294e-129,1096.43784722222,"f0050","s","1","1/01/2005",1,"2005","05/23/2022",7,33.5,34.6,34.2,NA,"N","lg",183.85,NA,"Extender, onto road","/01/2005",34.1,"may22","Copto","MD35-7"
"MD35",1096.4390625,2024-04-12 11:07:00,715.060855918165,0.998935093692706,1.49767241506242e-138,1096.44010416667,"f0050","s","2","1/01/2005",1,"2005","05/23/2022",8,31.5,31.9,32.1,NA,"N","lg",183.85,NA,"Extender, onto road","/01/2005",31.8333333333333,"may22","Copto","MD35-8"
"MD36",1127.42002314815,2024-04-12 13:30:00,253.052219359429,0.988662403495016,2.53719636465718e-90,1127.42106481481,"f0051","m","low","2/01/2005",2,"2005","05/23/2022",1,38.1,39.6,39.7,NA,"N","med",83.32,NA,"","/01/2005",39.1333333333333,"may22","Ami","MD36-1"
"MD36",1127.42251157407,2024-04-12 13:30:00,281.151898951147,0.998317602265077,5.0273457004955e-128,1127.42355324074,"f0051","m","low","2/01/2005",2,"2005","05/23/2022",2,38.4,39.9,40.3,NA,"E","med",83.32,NA,"","/01/2005",39.5333333333333,"may22","Ami","MD36-2"
"MD36",1127.425,2024-04-12 13:30:00,212.248229727605,0.995835803571022,4.08115242581556e-110,1127.42604166667,"f0051","m","mid","2/01/2005",2,"2005","05/23/2022",3,38.6,36.7,36.5,NA,"S","med",83.32,NA,"","/01/2005",37.2666666666667,"may22","Ami","MD36-3"
"MD36",1127.42719907407,2024-04-12 13:30:00,275.242433556914,0.99687645523071,8.4793568934888e-116,1127.42824074074,"f0051","s","0","2/01/2005",2,"2005","05/23/2022",4,41.4,42.2,42.3,NA,"N","lg",183.85,NA,"","/01/2005",41.9666666666667,"may22","Ami","MD36-4"
"MD36",1127.42962962963,2024-04-12 13:30:00,262.247686381803,0.997853590133512,3.27045866491771e-123,1127.4306712963,"f0051","s","1","2/01/2005",2,"2005","05/23/2022",5,46,46.3,46.4,NA,"N","lg",183.85,NA,"","/01/2005",46.2333333333333,"may22","Ami","MD36-5"
"MD36",1127.43159722222,2024-04-12 13:30:00,202.053036613847,0.994366764548868,3.81866130799539e-104,1127.43263888889,"f0051","s","2","2/01/2005",2,"2005","05/23/2022",6,44,44.3,43.7,NA,"N","lg",183.85,NA,"","/01/2005",44,"may22","Ami","MD36-6"
"MD37",1155.42309027778,2024-04-12 14:25:00,423.055146884017,0.999548592666214,5.06050651419919e-154,1155.42413194444,"f0052","m","mid","3/01/2005",3,"2005","05/23/2022",1,37.6,39,39.2,NA,"N","med",83.32,NA,"","/01/2005",38.6,"may22","Ami","MD37-1"
"MD37",1155.42523148148,2024-04-12 14:25:00,117.218747193378,0.790279389921238,1.27578004421692e-32,1155.42627314815,"f0052","m","low","3/01/2005",3,"2005","05/23/2022",2,35.8,37,35.6,NA,"E","med",83.32,NA,"","/01/2005",36.1333333333333,"may22","Ami","MD37-2"
"MD37",1155.42731481481,2024-04-12 14:25:00,458.359958696928,0.999565803466065,8.63073094670227e-155,1155.42835648148,"f0052","m","mid","3/01/2005",3,"2005","05/23/2022",3,36.7,39.5,40.2,NA,"S","med",83.32,NA,"","/01/2005",38.8,"may22","Ami","MD37-3"
"MD37",1155.42934027778,2024-04-12 14:25:00,151.914424940821,0.966213828233152,9.68613130840188e-69,1155.43038194444,"f0052","m","low","3/01/2005",3,"2005","05/23/2022",4,39.3,39.3,39.3,NA,"W","med",83.32,NA,"","/01/2005",39.3,"may22","Ami","MD37-4"
"MD37",1155.43159722222,2024-04-12 14:25:00,240.7042043887,0.989129073755459,3.74693767832389e-91,1155.43263888889,"f0052","s","0","3/01/2005",3,"2005","05/23/2022",5,43.3,43.2,43.7,NA,"N","lg",183.85,NA,"","/01/2005",43.4,"may22","Ami","MD37-5"
"MD37",1155.43396990741,2024-04-12 14:25:00,292.378477967173,0.995243480821151,1.18900827164227e-108,1155.43501157407,"f0052","s","1","3/01/2005",3,"2005","05/23/2022",6,42.1,42.1,41.3,NA,"N","lg",183.85,NA,"","/01/2005",41.8333333333333,"may22","Ami","MD37-6"
"MD37",1155.43645833333,2024-04-12 14:25:00,215.828084846777,0.998407611920553,1.63476349882466e-130,1155.4375,"f0052","s","2","3/01/2005",3,"2005","05/23/2022",7,41.1,41.5,41.5,NA,"N","lg",183.85,NA,"","/01/2005",41.3666666666667,"may22","Ami","MD37-7"
"MD38",1186.42204861111,2024-04-12 15:57:00,849.356847602461,0.998919870235142,8.80259850081503e-137,1186.42309027778,"f0053","m","mid","4/01/2005",4,"2005","05/23/2022",1,38.1,40.8,40.8,NA,"N","med",83.32,NA,"Extender","/01/2005",39.9,"may22","Nasuti","MD38-1"
"MD38",1186.42413194444,2024-04-12 15:57:00,964.122805394996,0.998595944249886,1.34125960219275e-131,1186.42517361111,"f0053","m","low","4/01/2005",4,"2005","05/23/2022",2,35.9,36.1,35.6,NA,"E","med",83.32,NA,"Extender","/01/2005",35.8666666666667,"may22","Nasuti","MD38-2"
"MD38",1186.42615740741,2024-04-12 15:57:00,348.964898164751,0.998016216421154,9.07065045756548e-125,1186.42719907407,"f0053","m","mid","4/01/2005",4,"2005","05/23/2022",3,38.5,36.9,35.9,NA,"S","med",83.32,NA,"Extender","/01/2005",37.1,"may22","Nasuti","MD38-3"
"MD38",1186.43061342593,2024-04-12 15:57:00,858.05354680264,0.998494499246211,3.20649716660344e-130,1186.43165509259,"f0053","m","top","4/01/2005",4,"2005","05/23/2022",5,34.7,36.2,35.5,NA,"","med",83.32,NA,"Extender","/01/2005",35.4666666666667,"may22","Nasuti","MD38-5"
"MD38",1186.43287037037,2024-04-12 15:57:00,368.89208683629,0.997953052158425,3.77589553659232e-124,1186.43391203704,"f0053","s","0","4/01/2005",4,"2005","05/23/2022",6,35.3,34.5,34.6,NA,"N","lg",183.85,NA,"Extender","/01/2005",34.8,"may22","Nasuti","MD38-6"
"MD38",1186.43483796296,2024-04-12 15:57:00,223.729739828982,0.99693042763676,3.83639070517223e-116,1186.43587962963,"f0053","s","1","4/01/2005",4,"2005","05/23/2022",7,36.9,36.8,37.5,NA,"N","lg",183.85,NA,"Extender","/01/2005",37.0666666666667,"may22","Nasuti","MD38-7"
"MD38",1186.43715277778,2024-04-12 15:57:00,160.046013115101,0.993088075481664,4.21166472665832e-100,1186.43819444444,"f0053","s","2","4/01/2005",4,"2005","05/23/2022",8,36.4,37.3,37,NA,"N","lg",183.85,NA,"Extender","/01/2005",36.9,"may22","Nasuti","MD38-8"
"MD39",1216.42390046296,2024-04-12 16:52:00,607.035581674577,0.997761788200554,2.19890312431356e-122,1216.42494212963,"f0054","m","mid","5/01/2005",5,"2005","05/23/2022",1,28.4,28.3,28.1,NA,"N","med",83.32,NA,"Extender","/01/2005",28.2666666666667,"may22","Nasuti","MD39-1"
"MD39",1216.42604166667,2024-04-12 16:52:00,533.561109785186,0.996350401259223,1.00961545905831e-112,1216.42708333333,"f0054","m","low","5/01/2005",5,"2005","05/23/2022",2,27.9,27.6,27.5,NA,"E","med",83.32,NA,"Extender","/01/2005",27.6666666666667,"may22","Nasuti","MD39-2"
"MD39",1216.43096064815,2024-04-12 16:52:00,663.018384276289,0.999773688910098,1.14918489687503e-167,1216.43200231481,"f0054","m","low","5/01/2005",5,"2005","05/23/2022",4,26.9,26.8,26.8,NA,"W","med",83.32,NA,"Extender","/01/2005",26.8333333333333,"may22","Nasuti","MD39-4"
"MD39",1216.43344907407,2024-04-12 16:52:00,1782.1651241144,0.998096801197149,1.37454868852331e-125,1216.43449074074,"f0054","m","top","5/01/2005",5,"2005","05/23/2022",5,27.4,26.2,26.2,NA,"","med",83.32,NA,"Extender","/01/2005",26.6,"may22","Nasuti","MD39-5"
"MD39",1216.43564814815,2024-04-12 16:52:00,264.261526932142,0.99110729722015,4.01939702389989e-95,1216.43668981481,"f0054","s","0","5/01/2005",5,"2005","05/23/2022",6,26.2,25.5,25.3,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.6666666666667,"may22","Nasuti","MD39-6"
"MD39",1216.43871527778,2024-04-12 16:52:00,462.580236289011,0.998132962066235,2.46778720576772e-127,1216.43975694444,"f0054","s","1","5/01/2005",5,"2005","05/23/2022",7,27.4,25.4,25.4,NA,"N","lg",183.85,NA,"Extender","/01/2005",26.0666666666667,"may22","Nasuti","MD39-7"
"MD39",1216.44097222222,2024-04-12 16:52:00,245.852016335013,0.998223993687528,5.9064827866287e-127,1216.44201388889,"f0054","s","2","5/01/2005",5,"2005","05/23/2022",8,26.3,25.7,25.7,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.9,"may22","Nasuti","MD39-8"
"MD4",120.42349537037,2024-04-12 16:29:00,331.900050469355,0.995836015513098,4.07171164399985e-110,120.424537037037,"f0011","m","mid","5/01/2002",5,"2002","05/16/2022",1,32.3,32.5,33.2,NA,"N","med",83.32,NA,"","/01/2002",32.6666666666667,"may22","Nasuti","MD4-1"
"MD4",120.425810185185,2024-04-12 16:29:00,475.781871667596,0.997211194467392,4.87920614872224e-118,120.426851851852,"f0011","m","low","5/01/2002",5,"2002","05/16/2022",2,30.1,30.1,29.9,NA,"E","med",83.32,NA,"","/01/2002",30.0333333333333,"may22","Nasuti","MD4-2"
"MD4",120.428009259259,2024-04-12 16:29:00,1292.83743365768,0.997004677234274,1.25906656102694e-116,120.429050925926,"f0011","m","mid","5/01/2002",5,"2002","05/16/2022",3,30.1,30.4,30.8,NA,"S","med",83.32,NA,"","/01/2002",30.4333333333333,"may22","Nasuti","MD4-3"
"MD4",120.430555555556,2024-04-12 16:29:00,780.499713678114,0.981122980204043,3.02166189221782e-80,120.431597222222,"f0011","m","low","5/01/2002",5,"2002","05/16/2022",4,30.7,31,31.2,NA,"W","med",83.32,NA,"","/01/2002",30.9666666666667,"may22","Nasuti","MD4-4"
"MD4",120.433854166667,2024-04-12 16:29:00,1049.13620835069,0.999342953068066,1.32434686535138e-146,120.434895833333,"f0011","m","top","5/01/2002",5,"2002","05/16/2022",5,30.9,31.1,31,NA,"","med",83.32,NA,"","/01/2002",31,"may22","Nasuti","MD4-5"
"MD4",120.436574074074,2024-04-12 16:29:00,508.953067725363,0.999519673690935,8.53558751365814e-153,120.437615740741,"f0011","s","0","5/01/2002",5,"2002","05/16/2022",6,29.4,28.4,28.4,NA,"N","lg",183.85,NA,"","/01/2002",28.7333333333333,"may22","Nasuti","MD4-6"
"MD4",120.43900462963,2024-04-12 16:29:00,287.6360056518,0.997284143826057,1.4607032410423e-118,120.440046296296,"f0011","s","1","5/01/2002",5,"2002","05/16/2022",7,27.7,27.3,28,NA,"N","lg",183.85,NA,"","/01/2002",27.6666666666667,"may22","Nasuti","MD4-7"
"MD4",120.441782407407,2024-04-12 16:29:00,305.990856089236,0.996512786090335,1.27275339107403e-113,120.442824074074,"f0011","s","2","5/01/2002",5,"2002","05/16/2022",8,28,27.9,27.9,NA,"N","lg",183.85,NA,"","/01/2002",27.9333333333333,"may22","Nasuti","MD4-8"
"MD40",1247.42615740741,2024-04-12 08:21:00,92.1551935509154,0.96173576290212,2.79638501460443e-66,1247.42719907407,"f0056","m","mid","6/01/2005",6,"2005","05/24/2022",1,25,24.9,25.1,NA,"N","sm",47.78,NA,"jumpy flux signal, lots of ants, hard to find termites","/01/2005",25,"may22","Copto","MD40-1"
"MD40",1247.42829861111,2024-04-12 08:21:00,178.763206651073,0.996955527944573,2.64040022631578e-116,1247.42934027778,"f0056","m","low","6/01/2005",6,"2005","05/24/2022",2,27,26.3,26.1,NA,"E","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.4666666666667,"may22","Copto","MD40-2"
"MD40",1247.43049768519,2024-04-12 08:21:00,-24.8762392439253,0.978697309547632,7.40573672253594e-78,1247.43153935185,"f0056","m","mid","6/01/2005",6,"2005","05/24/2022",3,26.7,25.7,25.8,NA,"S","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.0666666666667,"may22","Copto","MD40-3"
"MD40",1247.43240740741,2024-04-12 08:21:00,154.307381647595,0.998530651238107,4.04504657769644e-132,1247.43344907407,"f0056","m","low","6/01/2005",6,"2005","05/24/2022",4,26,25.7,25.4,NA,"W","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",25.7,"may22","Copto","MD40-4"
"MD40",1247.43449074074,2024-04-12 08:21:00,174.054435805924,0.994510174930059,1.18115777173082e-104,1247.43553240741,"f0056","s","0","6/01/2005",6,"2005","05/24/2022",5,29.2,28.5,28.2,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.6333333333333,"may22","Copto","MD40-5"
"MD40",1247.43697916667,2024-04-12 08:21:00,168.996974476453,0.998112648710737,9.3956629744065e-126,1247.43802083333,"f0056","s","1","6/01/2005",6,"2005","05/24/2022",6,29.6,28.5,28.6,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.9,"may22","Copto","MD40-6"
"MD40",1247.43940972222,2024-04-12 08:21:00,202.715288852541,0.997067463130994,4.80207180424648e-117,1247.44045138889,"f0056","s","2","6/01/2005",6,"2005","05/24/2022",7,28.8,28,27.9,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.2333333333333,"may22","Copto","MD40-7"
"MD41",1247.4541087963,2024-04-12 09:12:00,59.4278002138762,0.990503510819085,7.98681347266825e-94,1247.45515046296,"f0056","m","mid","6/01/2005",6,"2005","05/24/2022",1,30,27.3,26.8,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",28.0333333333333,"may22","Ami","MD41-1"
"MD41",1247.45613425926,2024-04-12 09:12:00,165.139604996229,0.984877651268873,1.2506600701592e-84,1247.45717592593,"f0056","m","low","6/01/2005",6,"2005","05/24/2022",2,30,28.7,28.9,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.2,"may22","Ami","MD41-2"
"MD41",1247.45833333333,2024-04-12 09:12:00,113.169016191337,0.994919615008735,3.47220086575925e-106,1247.459375,"f0056","m","mid","6/01/2005",6,"2005","05/24/2022",3,29.4,29.7,30.1,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.7333333333333,"may22","Ami","MD41-3"
"MD41",1247.46053240741,2024-04-12 09:12:00,71.5975750495342,0.996163603936355,9.7849660978591e-112,1247.46157407407,"f0056","m","low","6/01/2005",6,"2005","05/24/2022",4,30.1,29.8,30.1,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",30,"may22","Ami","MD41-4"
"MD41",1247.46278935185,2024-04-12 09:12:00,193.166724418697,0.997257665218375,1.18301795775051e-119,1247.46383101852,"f0056","s","0","6/01/2005",6,"2005","05/24/2022",5,33.4,33.3,33,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2333333333333,"may22","Ami","MD41-5"
"MD41",1247.4650462963,2024-04-12 09:12:00,127.937465413214,0.997609661666944,4.38163681124299e-121,1247.46608796296,"f0056","s","1","6/01/2005",6,"2005","05/24/2022",6,34,34.8,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.7333333333333,"may22","Ami","MD41-6"
"MD41",1247.46759259259,2024-04-12 09:12:00,116.821349479808,0.994814246697623,8.8362954343417e-106,1247.46863425926,"f0056","s","2","6/01/2005",6,"2005","05/24/2022",7,35.7,36.7,36.1,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",36.1666666666667,"may22","Ami","MD41-7"
"MD42",1277.42083333333,2024-04-12 09:59:00,153.983914353057,0.998954211281431,2.02371073304783e-137,1277.421875,"f0057","m","mid","7/01/2005",7,"2005","05/24/2022",1,35.6,33.6,33.1,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.1,"may22","Ami","MD42-1"
"MD42",1277.4228587963,2024-04-12 09:59:00,157.94185212059,0.997349224189917,4.84464186129479e-119,1277.42390046296,"f0057","m","low","7/01/2005",7,"2005","05/24/2022",2,35.9,35.6,35.6,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.7,"may22","Ami","MD42-2"
"MD42",1277.42476851852,2024-04-12 09:59:00,156.951175257769,0.998240106742212,3.90147145557792e-127,1277.42581018519,"f0057","m","mid","7/01/2005",7,"2005","05/24/2022",3,35.4,33.7,34.6,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.5666666666667,"may22","Ami","MD42-3"
"MD42",1277.42673611111,2024-04-12 09:59:00,128.653469189943,0.997109827305274,2.476702550457e-117,1277.42777777778,"f0057","m","low","7/01/2005",7,"2005","05/24/2022",4,35.4,32.5,31.7,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2,"may22","Ami","MD42-4"
"MD42",1277.42881944444,2024-04-12 09:59:00,159.634981048229,0.996113565125142,1.09410177809203e-112,1277.42986111111,"f0057","s","0","7/01/2005",7,"2005","05/24/2022",5,36.3,35.7,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.8,"may22","Ami","MD42-5"
"MD42",1277.43113425926,2024-04-12 09:59:00,121.822268802586,0.994197696094927,1.46650693117867e-103,1277.43217592593,"f0057","s","1","7/01/2005",7,"2005","05/24/2022",6,34,33.8,33.5,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.7666666666667,"may22","Ami","MD42-6"
"MD42",1277.43368055556,2024-04-12 09:59:00,90.1624031292608,0.989418283219754,1.12385115942719e-92,1277.43472222222,"f0057","s","2","7/01/2005",7,"2005","05/24/2022",7,34.4,33.4,32.7,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.5,"may22","Ami","MD42-7"
"MD43",1308.41979166667,2024-04-12 10:45:00,645.659007149739,0.996724262390324,7.38733476331465e-115,1308.42083333333,"f0058","m","mid","8/01/2005",8,"2005","05/24/2022",1,39,38.7,38.8,NA,"N","med",83.32,NA,"Extender","/01/2005",38.8333333333333,"may22","Copto","MD43-1"
"MD43",1308.42175925926,2024-04-12 10:45:00,523.561432975984,0.995770896601409,8.24944127205968e-110,1308.42280092593,"f0058","m","low","8/01/2005",8,"2005","05/24/2022",2,36.6,38.2,37.5,NA,"E","med",83.32,NA,"Extender","/01/2005",37.4333333333333,"may22","Copto","MD43-2"
"MD43",1308.42378472222,2024-04-12 10:45:00,268.88366241923,0.987824698752888,6.50363037210444e-89,1308.42482638889,"f0058","m","mid","8/01/2005",8,"2005","05/24/2022",3,36,37.2,36.9,NA,"S","med",83.32,NA,"Extender","/01/2005",36.7,"may22","Copto","MD43-3"
"MD43",1308.42581018519,2024-04-12 10:45:00,364.968786925389,0.986604577548445,5.77732527955941e-88,1308.42685185185,"f0058","m","low","8/01/2005",8,"2005","05/24/2022",4,35.9,36.3,36,NA,"W","med",83.32,NA,"Extender","/01/2005",36.0666666666667,"may22","Copto","MD43-4"
"MD43",1308.42777777778,2024-04-12 10:45:00,663.489540025144,0.99837488101606,4.16801434038161e-130,1308.42881944444,"f0058","m","top","8/01/2005",8,"2005","05/24/2022",5,35.7,36.5,36.6,NA,"","med",83.32,NA,"Extender","/01/2005",36.2666666666667,"may22","Copto","MD43-5"
"MD43",1308.42974537037,2024-04-12 10:45:00,141.82524287164,0.992169534539713,1.08334110790134e-98,1308.43078703704,"f0058","s","0","8/01/2005",8,"2005","05/24/2022",6,37.4,36.6,36.4,NA,"N","lg",183.85,0,"Extender","/01/2005",36.8,"may22","Copto","MD43-6"
"MD43",1308.43206018519,2024-04-12 10:45:00,82.9238895066764,0.958547040911789,1.06904209028638e-64,1308.43310185185,"f0058","s","1","8/01/2005",8,"2005","05/24/2022",7,34.6,34.5,34.5,NA,"N","lg",183.85,0,"Extender","/01/2005",34.5333333333333,"may22","Copto","MD43-7"
"MD43",1308.43425925926,2024-04-12 10:45:00,119.152724624661,0.965471588937703,2.60450183488536e-68,1308.43530092593,"f0058","s","2","8/01/2005",8,"2005","05/24/2022",8,34,34.3,34,NA,"N","lg",183.85,0,"Extender","/01/2005",34.1,"may22","Copto","MD43-8"
"MD44",1339.42048611111,2024-04-12 12:15:00,125.630608537694,0.997999678963261,1.32339097199139e-124,1339.42152777778,"f0059","m","mid","9/01/2005",9,"2005","05/24/2022",1,32.9,32.5,32.2,NA,"N","sm",47.78,NA,"","/01/2005",32.5333333333333,"may22","Copto","MD44-1"
"MD44",1339.42395833333,2024-04-12 12:15:00,250.921818932834,0.999153350831449,1.35492377616551e-141,1339.425,"f0059","m","low","9/01/2005",9,"2005","05/24/2022",2,32.2,30.6,30.3,NA,"E","sm",47.78,NA,"","/01/2005",31.0333333333333,"may22","Copto","MD44-2"
"MD44",1339.42592592593,2024-04-12 12:15:00,126.470741465499,0.97515840386461,8.07675513705163e-75,1339.42696759259,"f0059","m","mid","9/01/2005",9,"2005","05/24/2022",3,31.5,30.8,30.8,NA,"S","sm",47.78,NA,"","/01/2005",31.0333333333333,"may22","Copto","MD44-3"
"MD44",1339.42841435185,2024-04-12 12:15:00,204.833452376089,0.997402986395165,1.90702333947646e-119,1339.42945601852,"f0059","m","low","9/01/2005",9,"2005","05/24/2022",4,27,27.8,27.9,NA,"W","sm",47.78,NA,"","/01/2005",27.5666666666667,"may22","Copto","MD44-4"
"MD44",1339.43043981481,2024-04-12 12:15:00,135.360011783632,0.994830290902298,7.67423903690228e-106,1339.43148148148,"f0059","s","0","9/01/2005",9,"2005","05/24/2022",5,34.4,34.3,34.1,NA,"N","lg",183.85,0,"","/01/2005",34.2666666666667,"may22","Copto","MD44-5"
"MD44",1339.43292824074,2024-04-12 12:15:00,137.134299550229,0.987261390581078,5.09333163549585e-88,1339.43396990741,"f0059","s","1","9/01/2005",9,"2005","05/24/2022",6,36.2,36,35.5,NA,"N","lg",183.85,0,"","/01/2005",35.9,"may22","Copto","MD44-6"
"MD44",1339.43547453704,2024-04-12 12:15:00,210.528401635178,0.981772876722845,6.13492217096521e-81,1339.4365162037,"f0059","s","2","9/01/2005",9,"2005","05/24/2022",7,34.5,41.6,41.8,NA,"N","lg",183.85,0,"","/01/2005",39.3,"may22","Copto","MD44-7"
"MD45",1369.42013888889,2024-04-12 13:18:00,151.291491324344,0.998644288632602,2.72347774303658e-132,1369.42118055556,"f0060","m","mid","10/01/2005",10,"2005","05/24/2022",1,38,36.8,36.9,NA,"N","sm",47.78,NA,"","/01/2005",37.2333333333333,"may22","Ami","MD45-1"
"MD45",1369.42280092593,2024-04-12 13:18:00,219.556518767313,0.996197995017401,6.49550074230736e-112,1369.42384259259,"f0060","m","mid","10/01/2005",10,"2005","05/24/2022",2,36.5,37.1,37.4,NA,"E","sm",47.78,NA,"","/01/2005",37,"may22","Ami","MD45-2"
"MD45",1369.42667824074,2024-04-12 13:18:00,126.371669961193,0.993541402056652,1.92261935175757e-101,1369.42771990741,"f0060","m","low","10/01/2005",10,"2005","05/24/2022",4,36.3,35.4,36,NA,"W","sm",47.78,NA,"","/01/2005",35.9,"may22","Ami","MD45-4"
"MD45",1369.42916666667,2024-04-12 13:18:00,333.170106295352,0.995968048922143,9.39785455676848e-111,1369.43020833333,"f0060","s","0","10/01/2005",10,"2005","05/24/2022",5,44.8,48.1,48.1,NA,"N","lg",183.85,0,"","/01/2005",47,"may22","Ami","MD45-5"
"MD45",1369.43130787037,2024-04-12 13:18:00,245.754901162953,0.998638381253464,3.3192658157064e-132,1369.43234953704,"f0060","s","1","10/01/2005",10,"2005","05/24/2022",6,43.7,45.4,44.4,NA,"N","lg",183.85,0,"","/01/2005",44.5,"may22","Ami","MD45-6"
"MD45",1369.43373842593,2024-04-12 13:18:00,244.443823284337,0.998073359373254,2.39921137152521e-125,1369.43478009259,"f0060","s","2","10/01/2005",10,"2005","05/24/2022",7,42.8,44.3,44.1,NA,"N","lg",183.85,0,"","/01/2005",43.7333333333333,"may22","Ami","MD45-7"
"MD46",1400.42152777778,2024-04-12 14:02:00,452.711180862053,0.998506849926839,2.20420097452128e-130,1400.42256944444,"f0061","m","mid","11/01/2005",11,"2005","05/24/2022",1,34.7,36.1,36.5,NA,"N","med",83.32,NA,"","/01/2005",35.7666666666667,"may22","","MD46-1"
"MD46",1400.42349537037,2024-04-12 14:02:00,316.95819954417,0.998470268046971,6.63054830609872e-130,1400.42453703704,"f0061","m","low","11/01/2005",11,"2005","05/24/2022",2,34.3,34.9,34.7,NA,"E","med",83.32,NA,"","/01/2005",34.6333333333333,"may22","","MD46-2"
