"Time_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","sample","flux_source","position","flux_start","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT"
1004.38148148148,1.33394072513073,0.994240617819763,1.04606061078307e-103,1004.38252314815,"f0046","MD32","m","mid","10:08:50","10/01/2004",10,"2004","05/20/2022",3,31.2,32.2,32.3,NA,"S","med",83.32,NA,"Extender","/01/2004",31.9
1004.38350694444,6.94267897053265,0.994982736914834,1.96579277697862e-106,1004.38454861111,"f0046","MD32","m","low","10:11:45","10/01/2004",10,"2004","05/20/2022",4,30.4,30.2,29.8,NA,"W","med",83.32,NA,"Extender","/01/2004",30.1333333333333
1004.38553240741,6.45191883169454,0.993283134408993,9.33178053730677e-102,1004.38657407407,"f0046","MD32","m","top","10:14:40","10/01/2004",10,"2004","05/20/2022",5,30.3,30.8,30.6,NA,"","med",83.32,NA,"Extender","/01/2004",30.5666666666667
1004.38767361111,6.53982323282439,0.998931617596922,5.35204117066291e-137,1004.38871527778,"f0046","MD32","s","0","10:17:45","10/01/2004",10,"2004","05/20/2022",6,27.4,27.2,27.1,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.2333333333333
1004.38958333333,6.26540011830423,0.998246702505468,3.2887395712238e-127,1004.390625,"f0046","MD32","s","1","10:20:30","10/01/2004",10,"2004","05/20/2022",7,27,27.3,27.3,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.2
1004.39155092593,7.23658552248872,0.998855619274474,1.22019399593862e-135,1004.39259259259,"f0046","MD32","s","2","10:23:20","10/01/2004",10,"2004","05/20/2022",8,26.7,27.2,27.5,NA,"N","lg",183.85,NA,"Extender","/01/2004",27.1333333333333
1035.41996527778,1.57817111884421,0.998078273782107,2.13598856236469e-125,1035.42100694444,"f0047","MD33","m","mid","10:04:15","11/01/2004",11,"2004","05/20/2022",1,26.4,26.8,27.1,NA,"N","med",83.32,NA,"","/01/2004",26.7666666666667
1035.421875,2.45691500111507,0.998502727095202,2.49884071288168e-130,1035.42291666667,"f0047","MD33","m","low","10:07:00","11/01/2004",11,"2004","05/20/2022",2,26.1,26.6,27.1,NA,"S","med",83.32,NA,"","/01/2004",26.6
1035.42372685185,1.69641249719411,0.989193271182104,2.95876618900968e-92,1035.42476851852,"f0047","MD33","m","low","10:09:40","11/01/2004",11,"2004","05/20/2022",3,26.7,26.9,26.9,NA,"W","med",83.32,NA,"","/01/2004",26.8333333333333
1035.42569444444,10.2166207750714,0.998678924206802,3.03265334985412e-134,1035.42673611111,"f0047","MD33","s","0","10:12:30","11/01/2004",11,"2004","05/20/2022",4,27.3,27.4,27.8,NA,"N","lg",183.85,NA,"","/01/2004",27.5
1035.42748842593,10.6717094549413,0.990216193503204,3.10043420904703e-93,1035.42853009259,"f0047","MD33","s","1","10:15:05","11/01/2004",11,"2004","05/20/2022",5,26.5,27.3,27.5,NA,"N","lg",183.85,NA,"","/01/2004",27.1
1035.42962962963,10.4872765179886,0.998801194061279,3.47992347942952e-136,1035.4306712963,"f0047","MD33","s","2","10:18:10","11/01/2004",11,"2004","05/20/2022",6,26.8,27.8,28.2,NA,"N","lg",183.85,NA,"","/01/2004",27.6
1065.423125,0.851812798089874,0.992299601047527,5.01322476808813e-99,1065.42416666667,"f0048","MD34","m","mid","10:08:48","12/01/2004",12,"2004","05/20/2022",1,24.9,24.9,24.7,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 4.5. d2 = 4.3, h1 = 1.8, h2 = 1.9, tree DBH = 64cm","/01/2004",24.8333333333333
1065.42555555556,-1.34784651841601,0.386990191864144,2.19522022463015e-11,1065.42659722222,"f0048","MD34","m","top","10:12:18","12/01/2004",12,"2004","05/20/2022",2,24.6,24.7,NA,NA,"N","mini",20.43,NA,"arboreal nest, mini chamber, extra tubing (4.5m total), clay: d1 = 4.5. d2 = 4.3, h1 = 1.8, h2 = 1.9, tree DBH = 64cm","/01/2004",24.65
1096.42256944444,32.6525594698352,0.999457512579222,2.16806178549185e-150,1096.42361111111,"f0050","MD35","m","mid","10:08:00","1/01/2005",1,"2005","05/23/2022",1,29.9,30,30.2,NA,"N","med",83.32,NA,"Extender","/01/2005",30.0333333333333
1096.42453703704,13.2410313315412,0.996396514884582,5.66079743567553e-113,1096.4255787037,"f0050","MD35","m","low","10:10:50","1/01/2005",1,"2005","05/23/2022",2,29.7,29.8,29.6,NA,"E","med",83.32,NA,"Extender","/01/2005",29.7
1096.42766203704,12.5877549694891,0.999235870922093,1.27489597181597e-143,1096.4287037037,"f0050","MD35","m","mid","10:15:20","1/01/2005",1,"2005","05/23/2022",3,28.7,28.6,28.4,NA,"S","med",83.32,NA,"Extender","/01/2005",28.5666666666667
1096.43015046296,17.4012488409274,0.999577232945285,2.56399883876161e-155,1096.43119212963,"f0050","MD35","m","low","10:18:55","1/01/2005",1,"2005","05/23/2022",4,29.2,29.5,29.6,NA,"W","med",83.32,NA,"Extender","/01/2005",29.4333333333333
1096.4322337963,11.4053841622321,0.999370173133563,4.82141269403243e-149,1096.43327546296,"f0050","MD35","m","top","10:21:55","1/01/2005",1,"2005","05/23/2022",5,29.3,29.4,29.7,NA,"","med",83.32,NA,"Extender","/01/2005",29.4666666666667
1096.43483796296,19.4210839590115,0.998459332246588,9.16881157126389e-130,1096.43587962963,"f0050","MD35","s","0","10:25:40","1/01/2005",1,"2005","05/23/2022",6,31.2,30.3,30.1,NA,"N","lg",183.85,NA,"Extender","/01/2005",30.5333333333333
1096.43680555556,6.37394840154289,0.99840409557697,4.55384870182627e-129,1096.43784722222,"f0050","MD35","s","1","10:28:30","1/01/2005",1,"2005","05/23/2022",7,33.5,34.6,34.2,NA,"N","lg",183.85,NA,"Extender, onto road","/01/2005",34.1
1096.4390625,13.1463938361536,0.998935093692189,1.49767244848263e-138,1096.44010416667,"f0050","MD35","s","2","10:31:45","1/01/2005",1,"2005","05/23/2022",8,31.5,31.9,32.1,NA,"N","lg",183.85,NA,"Extender, onto road","/01/2005",31.8333333333333
1127.42002314815,2.10843109165167,0.988662403496235,2.53719635224137e-90,1127.42106481481,"f0051","MD36","m","low","10:04:20","2/01/2005",2,"2005","05/23/2022",1,38.1,39.6,39.7,NA,"N","med",83.32,NA,"","/01/2005",39.1333333333333
1127.42251157407,2.34255762215096,0.998317602267195,5.02734541249776e-128,1127.42355324074,"f0051","MD36","m","low","10:07:55","2/01/2005",2,"2005","05/23/2022",2,38.4,39.9,40.3,NA,"E","med",83.32,NA,"","/01/2005",39.5333333333333
1127.425,1.76845225009419,0.995835803570709,4.0811524397841e-110,1127.42604166667,"f0051","MD36","m","mid","10:11:30","2/01/2005",2,"2005","05/23/2022",3,38.6,36.7,36.5,NA,"S","med",83.32,NA,"","/01/2005",37.2666666666667
1127.42719907407,5.06033214116419,0.996876455232887,8.47935662466211e-116,1127.42824074074,"f0051","MD36","s","0","10:14:40","2/01/2005",2,"2005","05/23/2022",4,41.4,42.2,42.3,NA,"N","lg",183.85,NA,"","/01/2005",41.9666666666667
1127.42962962963,4.82142371424083,0.997853590132749,3.27045871785512e-123,1127.4306712963,"f0051","MD36","s","1","10:18:10","2/01/2005",2,"2005","05/23/2022",5,46,46.3,46.4,NA,"N","lg",183.85,NA,"","/01/2005",46.2333333333333
1127.43159722222,3.71474507800804,0.994366764542618,3.8186615007865e-104,1127.43263888889,"f0051","MD36","s","2","10:21:00","2/01/2005",2,"2005","05/23/2022",6,44,44.3,43.7,NA,"N","lg",183.85,NA,"","/01/2005",44
1155.42309027778,3.52489548395931,0.999548592664754,5.06050725865584e-154,1155.42413194444,"f0052","MD37","m","mid","10:08:45","3/01/2005",3,"2005","05/23/2022",1,37.6,39,39.2,NA,"N","med",83.32,NA,"","/01/2005",38.6
1155.42523148148,0.97666660164318,0.790279389897844,1.27578005071038e-32,1155.42627314815,"f0052","MD37","m","low","10:11:50","3/01/2005",3,"2005","05/23/2022",2,35.8,37,35.6,NA,"E","med",83.32,NA,"","/01/2005",36.1333333333333
1155.42731481481,3.81905517532374,0.999565803469526,8.63072781681706e-155,1155.42835648148,"f0052","MD37","m","mid","10:14:50","3/01/2005",3,"2005","05/23/2022",3,36.7,39.5,40.2,NA,"S","med",83.32,NA,"","/01/2005",38.8
1155.42934027778,1.26575098837304,0.966213828209026,9.68613162323128e-69,1155.43038194444,"f0052","MD37","m","low","10:17:45","3/01/2005",3,"2005","05/23/2022",4,39.3,39.3,39.3,NA,"W","med",83.32,NA,"","/01/2005",39.3
1155.43159722222,4.42534679803844,0.989129073754091,3.74693769977418e-91,1155.43263888889,"f0052","MD37","s","0","10:21:00","3/01/2005",3,"2005","05/23/2022",5,43.3,43.2,43.7,NA,"N","lg",183.85,NA,"","/01/2005",43.4
1155.43396990741,5.37537831745656,0.995243480820453,1.18900827967441e-108,1155.43501157407,"f0052","MD37","s","1","10:24:25","3/01/2005",3,"2005","05/23/2022",6,42.1,42.1,41.3,NA,"N","lg",183.85,NA,"","/01/2005",41.8333333333333
1155.43645833333,3.96799934046699,0.998407611905307,1.63476421883652e-130,1155.4375,"f0052","MD37","s","2","10:28:00","3/01/2005",3,"2005","05/23/2022",7,41.1,41.5,41.5,NA,"N","lg",183.85,NA,"","/01/2005",41.3666666666667
1186.42204861111,7.0768412544366,0.998919870232891,8.80259933542707e-137,1186.42309027778,"f0053","MD38","m","mid","10:07:15","4/01/2005",4,"2005","05/23/2022",1,38.1,40.8,40.8,NA,"N","med",83.32,NA,"Extender","/01/2005",39.9
1186.42413194444,8.03307121409121,0.998595944242742,1.34125991267056e-131,1186.42517361111,"f0053","MD38","m","low","10:10:15","4/01/2005",4,"2005","05/23/2022",2,35.9,36.1,35.6,NA,"E","med",83.32,NA,"Extender","/01/2005",35.8666666666667
1186.42615740741,2.90757553163485,0.998016216421627,9.07065035907526e-125,1186.42719907407,"f0053","MD38","m","mid","10:13:10","4/01/2005",4,"2005","05/23/2022",3,38.5,36.9,35.9,NA,"S","med",83.32,NA,"Extender","/01/2005",37.1
1186.42829861111,-1.37987774974428,0.0418216621551115,0.0492615419031891,1186.42934027778,"f0053","MD38","m","low","10:16:15","4/01/2005",4,"2005","05/23/2022",4,35.2,36.8,36.9,NA,"W","med",83.32,NA,"Extender","/01/2005",36.3
1186.43061342593,7.14930215159199,0.998494499243357,3.20649744317888e-130,1186.43165509259,"f0053","MD38","m","top","10:19:35","4/01/2005",4,"2005","05/23/2022",5,34.7,36.2,35.5,NA,"","med",83.32,NA,"Extender","/01/2005",35.4666666666667
1186.43287037037,6.78208101685618,0.997953052157461,3.77589561751744e-124,1186.43391203704,"f0053","MD38","s","0","10:22:50","4/01/2005",4,"2005","05/23/2022",6,35.3,34.5,34.6,NA,"N","lg",183.85,NA,"Extender","/01/2005",34.8
1186.43483796296,4.11327126672542,0.996930427637082,3.83639068689466e-116,1186.43587962963,"f0053","MD38","s","1","10:25:40","4/01/2005",4,"2005","05/23/2022",7,36.9,36.8,37.5,NA,"N","lg",183.85,NA,"Extender","/01/2005",37.0666666666667
1186.43715277778,2.94244595110347,0.99308807548263,4.21166469988265e-100,1186.43819444444,"f0053","MD38","s","2","10:29:00","4/01/2005",4,"2005","05/23/2022",8,36.4,37.3,37,NA,"N","lg",183.85,NA,"Extender","/01/2005",36.9
1216.3822337963,5.05782046568207,0.997761788185195,2.19890381091022e-122,1216.38327546296,"f0054","MD39","m","mid","10:09:55","5/01/2005",5,"2005","05/23/2022",1,28.4,28.3,28.1,NA,"N","med",83.32,NA,"Extender","/01/2005",28.2666666666667
1216.384375,4.44563116826183,0.996350401236119,1.0096157498792e-112,1216.38541666667,"f0054","MD39","m","low","10:13:00","5/01/2005",5,"2005","05/23/2022",2,27.9,27.6,27.5,NA,"E","med",83.32,NA,"Extender","/01/2005",27.6666666666667
1216.3869212963,0.199932516656955,0.0502924482286992,0.0306923338243321,1216.38796296296,"f0054","MD39","m","mid","10:16:40","5/01/2005",5,"2005","05/23/2022",3,28.1,27.1,26.9,NA,"S","med",83.32,NA,"Extender","/01/2005",27.3666666666667
1216.38929398148,5.52426917980242,0.999773688911873,1.14918448673028e-167,1216.39033564815,"f0054","MD39","m","low","10:20:05","5/01/2005",5,"2005","05/23/2022",4,26.9,26.8,26.8,NA,"W","med",83.32,NA,"Extender","/01/2005",26.8333333333333
1216.39178240741,14.8489998242009,0.998096801262091,1.37454655441482e-125,1216.39282407407,"f0054","MD39","m","top","10:23:40","5/01/2005",5,"2005","05/23/2022",5,27.4,26.2,26.2,NA,"","med",83.32,NA,"Extender","/01/2005",26.6
1216.39398148148,4.85844817218445,0.991107297079222,4.01939992242961e-95,1216.39502314815,"f0054","MD39","s","0","10:26:50","5/01/2005",5,"2005","05/23/2022",6,26.2,25.5,25.3,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.6666666666667
1216.39704861111,8.50453764573149,0.998132962054391,2.46778792592512e-127,1216.39809027778,"f0054","MD39","s","1","10:31:15","5/01/2005",5,"2005","05/23/2022",7,27.4,25.4,25.4,NA,"N","lg",183.85,NA,"Extender","/01/2005",26.0666666666667
1216.39930555556,4.51998931772909,0.998223993690357,5.90648235852256e-127,1216.40034722222,"f0054","MD39","s","2","10:34:30","5/01/2005",5,"2005","05/23/2022",8,26.3,25.7,25.7,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.9
1247.38449074074,0.440317514971769,0.961735762736599,2.79638556522567e-66,1247.38553240741,"f0056","MD40","m","mid","10:13:10","6/01/2005",6,"2005","05/24/2022",1,25,24.9,25.1,NA,"N","sm",47.78,NA,"jumpy flux signal, lots of ants, hard to find termites","/01/2005",25
1247.38663194444,0.854130601492958,0.996955527931976,2.64040072344047e-116,1247.38767361111,"f0056","MD40","m","low","10:16:15","6/01/2005",6,"2005","05/24/2022",2,27,26.3,26.1,NA,"E","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.4666666666667
1247.38883101852,-0.118858671159887,0.978697309656253,7.40573500399156e-78,1247.38987268519,"f0056","MD40","m","mid","10:19:25","6/01/2005",6,"2005","05/24/2022",3,26.7,25.7,25.8,NA,"S","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.0666666666667
1247.39074074074,0.737280669744666,0.998530651264835,4.04504319294587e-132,1247.39178240741,"f0056","MD40","m","low","10:22:10","6/01/2005",6,"2005","05/24/2022",4,26,25.7,25.4,NA,"W","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",25.7
1247.39282407407,3.19999080223379,0.994510174914082,1.18115792814753e-104,1247.39386574074,"f0056","MD40","s","0","10:25:10","6/01/2005",6,"2005","05/24/2022",5,29.2,28.5,28.2,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.6333333333333
1247.3953125,3.10700937572295,0.99811264868551,9.39566868865336e-126,1247.39635416667,"f0056","MD40","s","1","10:28:45","6/01/2005",6,"2005","05/24/2022",6,29.6,28.5,28.6,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.9
1247.39774305556,3.72692058366403,0.997067463179573,4.80206818467064e-117,1247.39878472222,"f0056","MD40","s","2","10:32:15","6/01/2005",6,"2005","05/24/2022",7,28.8,28,27.9,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.2333333333333
1247.41244212963,0.283946029673867,0.990503510615025,7.9868212822102e-94,1247.4134837963,"f0056","MD41","m","mid","10:53:25","6/01/2005",6,"2005","05/24/2022",1,30,27.3,26.8,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",28.0333333333333
1247.41446759259,0.789037032881668,0.984877651238162,1.2506601857419e-84,1247.41550925926,"f0056","MD41","m","low","10:56:20","6/01/2005",6,"2005","05/24/2022",2,30,28.7,28.9,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.2
1247.41666666667,0.540721560058263,0.994919615258067,3.47219311184337e-106,1247.41770833333,"f0056","MD41","m","mid","10:59:30","6/01/2005",6,"2005","05/24/2022",3,29.4,29.7,30.1,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.7333333333333
1247.41886574074,0.3420932137001,0.996163603949805,9.78496453695104e-112,1247.41990740741,"f0056","MD41","m","low","11:02:40","6/01/2005",6,"2005","05/24/2022",4,30.1,29.8,30.1,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",30
1247.42112268519,3.551370227683,0.997257665204157,1.18301823988892e-119,1247.42216435185,"f0056","MD41","s","0","11:05:55","6/01/2005",6,"2005","05/24/2022",5,33.4,33.3,33,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2333333333333
1247.42337962963,2.35213030173899,0.997609661656228,4.38163770498478e-121,1247.4244212963,"f0056","MD41","s","1","11:09:10","6/01/2005",6,"2005","05/24/2022",6,34,34.8,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.7333333333333
1247.42592592593,2.14776051090021,0.994814246695052,8.83629563369984e-106,1247.42696759259,"f0056","MD41","s","2","11:12:50","6/01/2005",6,"2005","05/24/2022",7,35.7,36.7,36.1,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",36.1666666666667
1277.37916666667,0.735735142350661,0.998954211313861,2.02370787767166e-137,1277.38020833333,"f0057","MD42","m","mid","10:05:30","7/01/2005",7,"2005","05/24/2022",1,35.6,33.6,33.1,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.1
1277.38119212963,0.754646168947318,0.997349224278972,4.84463445554603e-119,1277.3822337963,"f0057","MD42","m","low","10:08:25","7/01/2005",7,"2005","05/24/2022",2,35.9,35.6,35.6,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.7
1277.38310185185,0.74991271483701,0.99824010673501,3.90147218207523e-127,1277.38414351852,"f0057","MD42","m","mid","10:11:10","7/01/2005",7,"2005","05/24/2022",3,35.4,33.7,34.6,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.5666666666667
1277.38506944444,0.614706275619637,0.997109827261493,2.47670425755969e-117,1277.38611111111,"f0057","MD42","m","low","10:14:00","7/01/2005",7,"2005","05/24/2022",4,35.4,32.5,31.7,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2
1277.38715277778,2.93488912728565,0.996113565052583,1.09410271775964e-112,1277.38819444444,"f0057","MD42","s","0","10:17:00","7/01/2005",7,"2005","05/24/2022",5,36.3,35.7,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.8
1277.38946759259,2.23970241192489,0.994197696083837,1.46650705871183e-103,1277.39050925926,"f0057","MD42","s","1","10:20:20","7/01/2005",7,"2005","05/24/2022",6,34,33.8,33.5,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.7666666666667
1277.39201388889,1.65763578160249,0.989418283227907,1.12385111959332e-92,1277.39305555556,"f0057","MD42","s","2","10:24:00","7/01/2005",7,"2005","05/24/2022",7,34.4,33.4,32.7,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.5
1308.378125,5.37963084926677,0.996724262377871,7.38733604117097e-115,1308.37916666667,"f0058","MD43","m","mid","10:04:00","8/01/2005",8,"2005","05/24/2022",1,39,38.7,38.8,NA,"N","med",83.32,NA,"Extender","/01/2005",38.8333333333333
1308.38009259259,4.36231385857102,0.995770896615055,8.24944006091236e-110,1308.38113425926,"f0058","MD43","m","low","10:06:50","8/01/2005",8,"2005","05/24/2022",2,36.6,38.2,37.5,NA,"E","med",83.32,NA,"Extender","/01/2005",37.4333333333333
1308.38211805556,2.24033867467858,0.9878246987562,6.50363029159593e-89,1308.38315972222,"f0058","MD43","m","mid","10:09:45","8/01/2005",8,"2005","05/24/2022",3,36,37.2,36.9,NA,"S","med",83.32,NA,"Extender","/01/2005",36.7
1308.38414351852,3.04091993263783,0.98660457753837,5.77732547948845e-88,1308.38518518519,"f0058","MD43","m","low","10:12:40","8/01/2005",8,"2005","05/24/2022",4,35.9,36.3,36,NA,"W","med",83.32,NA,"Extender","/01/2005",36.0666666666667
1308.38611111111,5.52819484786288,0.998374881013076,4.16801469242484e-130,1308.38715277778,"f0058","MD43","m","top","10:15:30","8/01/2005",8,"2005","05/24/2022",5,35.7,36.5,36.6,NA,"","med",83.32,NA,"Extender","/01/2005",36.2666666666667
1308.3880787037,2.60745709024037,0.992169534526376,1.08334119278367e-98,1308.38912037037,"f0058","MD43","s","0","10:18:20","8/01/2005",8,"2005","05/24/2022",6,37.4,36.6,36.4,NA,"N","lg",183.85,0,"Extender","/01/2005",36.8
1308.39039351852,1.52455570871583,0.958547040885458,1.06904212119817e-64,1308.39143518519,"f0058","MD43","s","1","10:21:40","8/01/2005",8,"2005","05/24/2022",7,34.6,34.5,34.5,NA,"N","lg",183.85,0,"Extender","/01/2005",34.5333333333333
1308.39259259259,2.19062284128301,0.965471589014199,2.60450157224276e-68,1308.39363425926,"f0058","MD43","s","2","10:24:50","8/01/2005",8,"2005","05/24/2022",8,34,34.3,34,NA,"N","lg",183.85,0,"Extender","/01/2005",34.1
1339.37881944444,0.600263047354312,0.997999678930422,1.3233919605631e-124,1339.37986111111,"f0059","MD44","m","mid","10:05:00","9/01/2005",9,"2005","05/24/2022",1,32.9,32.5,32.2,NA,"N","sm",47.78,NA,"","/01/2005",32.5333333333333
1339.38229166667,1.19890445173922,0.999153350752116,1.35492955289505e-141,1339.38333333333,"f0059","MD44","m","low","10:10:00","9/01/2005",9,"2005","05/24/2022",2,32.2,30.6,30.3,NA,"E","sm",47.78,NA,"","/01/2005",31.0333333333333
1339.38425925926,0.604277203006607,0.97515840369891,8.07675758897674e-75,1339.38530092593,"f0059","MD44","m","mid","10:12:50","9/01/2005",9,"2005","05/24/2022",3,31.5,30.8,30.8,NA,"S","sm",47.78,NA,"","/01/2005",31.0333333333333
1339.38674768519,0.978694236159301,0.997402986299147,1.90702654767265e-119,1339.38778935185,"f0059","MD44","m","low","10:16:25","9/01/2005",9,"2005","05/24/2022",4,27,27.8,27.9,NA,"W","sm",47.78,NA,"","/01/2005",27.5666666666667
1339.38877314815,2.48859382001441,0.994830290720057,7.67425134673754e-106,1339.38981481481,"f0059","MD44","s","0","10:19:20","9/01/2005",9,"2005","05/24/2022",5,34.4,34.3,34.1,NA,"N","lg",183.85,0,"","/01/2005",34.2666666666667
1339.39126157407,2.52121409734663,0.987261390597378,5.09333133892533e-88,1339.39230324074,"f0059","MD44","s","1","10:22:55","9/01/2005",9,"2005","05/24/2022",6,36.2,36,35.5,NA,"N","lg",183.85,0,"","/01/2005",35.9
1339.39380787037,3.87056466543475,0.98177287683532,6.1349204481357e-81,1339.39484953704,"f0059","MD44","s","2","10:26:35","9/01/2005",9,"2005","05/24/2022",7,34.5,41.6,41.8,NA,"N","lg",183.85,0,"","/01/2005",39.3
1369.37847222222,0.722870745112936,0.998644288683276,2.72347311108879e-132,1369.37951388889,"f0060","MD45","m","mid","10:04:30","10/01/2005",10,"2005","05/24/2022",1,38,36.8,36.9,NA,"N","sm",47.78,NA,"","/01/2005",37.2333333333333
1369.38113425926,1.0490410467482,0.996197994913405,6.49550882661065e-112,1369.38217592593,"f0060","MD45","m","mid","10:08:20","10/01/2005",10,"2005","05/24/2022",2,36.5,37.1,37.4,NA,"E","sm",47.78,NA,"","/01/2005",37
1369.3833912037,-0.230523370247512,0.0709273380013903,0.00986971980600855,1369.38443287037,"f0060","MD45","m","low","10:11:35","10/01/2005",10,"2005","05/24/2022",3,36,34.6,33.7,NA,"S","sm",47.78,NA,"","/01/2005",34.7666666666667
1369.38501157407,0.603803838779095,0.993541402175547,1.92261774126618e-101,1369.38605324074,"f0060","MD45","m","low","10:13:55","10/01/2005",10,"2005","05/24/2022",4,36.3,35.4,36,NA,"W","sm",47.78,NA,"","/01/2005",35.9
1369.3875,6.12533240212462,0.995968048929214,9.39785380677663e-111,1369.38854166667,"f0060","MD45","s","0","10:17:30","10/01/2005",10,"2005","05/24/2022",5,44.8,48.1,48.1,NA,"N","lg",183.85,0,"","/01/2005",47
1369.3896412037,4.51820386092153,0.998638381299954,3.31926065909329e-132,1369.39068287037,"f0060","MD45","s","1","10:20:35","10/01/2005",10,"2005","05/24/2022",6,43.7,45.4,44.4,NA,"N","lg",183.85,0,"","/01/2005",44.5
1369.39207175926,4.49409969014828,0.998073359362962,2.3992119546971e-125,1369.39311342593,"f0060","MD45","s","2","10:24:05","10/01/2005",10,"2005","05/24/2022",7,42.8,44.3,44.1,NA,"N","lg",183.85,0,"","/01/2005",43.7333333333333
1400.42152777778,3.77198955948028,0.998506849937211,2.204200277812e-130,1400.42256944444,"f0061","MD46","m","mid","10:06:30","11/01/2005",11,"2005","05/24/2022",1,34.7,36.1,36.5,NA,"N","med",83.32,NA,"","/01/2005",35.7666666666667
1400.42349537037,2.64089571932286,0.998470268008625,6.6305558687184e-130,1400.42453703704,"f0061","MD46","m","low","10:09:20","11/01/2005",11,"2005","05/24/2022",2,34.3,34.9,34.7,NA,"E","med",83.32,NA,"","/01/2005",34.6333333333333
1400.42563657407,2.24322527794572,0.997798062227927,4.87939980996676e-124,1400.42667824074,"f0061","MD46","m","mid","10:12:25","11/01/2005",11,"2005","05/24/2022",3,35.5,33.9,33.9,NA,"S","med",83.32,NA,"","/01/2005",34.4333333333333
1400.42824074074,1.51198687531044,0.997271215894353,1.813027521484e-118,1400.42928240741,"f0061","MD46","m","low","10:16:10","11/01/2005",11,"2005","05/24/2022",4,36.7,35.8,35.7,NA,"W","med",83.32,NA,"","/01/2005",36.0666666666667
1400.43107638889,3.35402548821016,0.995657015247673,2.76387811000049e-109,1400.43211805556,"f0061","MD46","s","0","10:20:15","11/01/2005",11,"2005","05/24/2022",5,39.5,40.5,40.5,NA,"N","lg",183.85,0,"","/01/2005",40.1666666666667
1400.43304398148,1.77637690968022,0.989937155228985,1.11473128565376e-92,1400.43408564815,"f0061","MD46","s","1","10:23:05","11/01/2005",11,"2005","05/24/2022",6,39.5,41.4,41.4,NA,"N","lg",183.85,0,"","/01/2005",40.7666666666667
1400.43518518519,0.616616194333753,0.936766760468026,2.38843278445512e-56,1400.43622685185,"f0061","MD46","s","2","10:26:10","11/01/2005",11,"2005","05/24/2022",7,39.4,39.1,39,NA,"N","lg",183.85,0,"","/01/2005",39.1666666666667
1430.42118055556,2.39653510552906,0.999129859579203,4.70680672514147e-141,1430.42222222222,"f0062","MD47","m","mid","10:06:00","12/01/2005",12,"2005","05/24/2022",1,32.1,31.5,31.5,NA,"N","med",83.32,NA,"","/01/2005",31.7
1430.42361111111,2.09337899687803,0.998833878526671,9.7572730688892e-137,1430.42465277778,"f0062","MD47","m","low","10:09:30","12/01/2005",12,"2005","05/24/2022",2,32,31.2,30.9,NA,"E","med",83.32,NA,"","/01/2005",31.3666666666667
1430.42563657407,2.03962977641824,0.998704388522397,3.4602265192964e-133,1430.42667824074,"f0062","MD47","m","mid","10:12:25","12/01/2005",12,"2005","05/24/2022",3,31.4,31,30.8,NA,"S","med",83.32,NA,"","/01/2005",31.0666666666667
1430.42766203704,1.71932632184208,0.997969445337061,2.61894470615351e-124,1430.4287037037,"f0062","MD47","m","low","10:15:20","12/01/2005",12,"2005","05/24/2022",4,31,31,30.9,NA,"W","med",83.32,NA,"","/01/2005",30.9666666666667
