"sample","Time_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","flux_source","position","flux_start","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species"
"MD36",1127.425,212.248229727605,0.995835803571022,4.08115242581556e-110,1127.42604166667,"f0051","m","mid","10:11:30","2/01/2005",2,"2005","05/23/2022",3,38.6,36.7,36.5,NA,"S","med",83.32,NA,"","/01/2005",37.2666666666667,"may22","Ami"
"MD36",1127.42719907407,275.242433556914,0.99687645523071,8.4793568934888e-116,1127.42824074074,"f0051","s","0","10:14:40","2/01/2005",2,"2005","05/23/2022",4,41.4,42.2,42.3,NA,"N","lg",183.85,NA,"","/01/2005",41.9666666666667,"may22","Ami"
"MD36",1127.42962962963,262.247686381803,0.997853590133512,3.27045866491771e-123,1127.4306712963,"f0051","s","1","10:18:10","2/01/2005",2,"2005","05/23/2022",5,46,46.3,46.4,NA,"N","lg",183.85,NA,"","/01/2005",46.2333333333333,"may22","Ami"
"MD36",1127.43159722222,202.053036613847,0.994366764548868,3.81866130799539e-104,1127.43263888889,"f0051","s","2","10:21:00","2/01/2005",2,"2005","05/23/2022",6,44,44.3,43.7,NA,"N","lg",183.85,NA,"","/01/2005",44,"may22","Ami"
"MD37",1155.42309027778,423.055146884017,0.999548592666214,5.06050651419919e-154,1155.42413194444,"f0052","m","mid","10:08:45","3/01/2005",3,"2005","05/23/2022",1,37.6,39,39.2,NA,"N","med",83.32,NA,"","/01/2005",38.6,"may22","Ami"
"MD37",1155.42523148148,117.218747193378,0.790279389921238,1.27578004421692e-32,1155.42627314815,"f0052","m","low","10:11:50","3/01/2005",3,"2005","05/23/2022",2,35.8,37,35.6,NA,"E","med",83.32,NA,"","/01/2005",36.1333333333333,"may22","Ami"
"MD37",1155.42731481481,458.359958696928,0.999565803466065,8.63073094670227e-155,1155.42835648148,"f0052","m","mid","10:14:50","3/01/2005",3,"2005","05/23/2022",3,36.7,39.5,40.2,NA,"S","med",83.32,NA,"","/01/2005",38.8,"may22","Ami"
"MD37",1155.42934027778,151.914424940821,0.966213828233152,9.68613130840188e-69,1155.43038194444,"f0052","m","low","10:17:45","3/01/2005",3,"2005","05/23/2022",4,39.3,39.3,39.3,NA,"W","med",83.32,NA,"","/01/2005",39.3,"may22","Ami"
"MD37",1155.43159722222,240.7042043887,0.989129073755459,3.74693767832389e-91,1155.43263888889,"f0052","s","0","10:21:00","3/01/2005",3,"2005","05/23/2022",5,43.3,43.2,43.7,NA,"N","lg",183.85,NA,"","/01/2005",43.4,"may22","Ami"
"MD37",1155.43396990741,292.378477967173,0.995243480821151,1.18900827164227e-108,1155.43501157407,"f0052","s","1","10:24:25","3/01/2005",3,"2005","05/23/2022",6,42.1,42.1,41.3,NA,"N","lg",183.85,NA,"","/01/2005",41.8333333333333,"may22","Ami"
"MD37",1155.43645833333,215.828084846777,0.998407611920553,1.63476349882466e-130,1155.4375,"f0052","s","2","10:28:00","3/01/2005",3,"2005","05/23/2022",7,41.1,41.5,41.5,NA,"N","lg",183.85,NA,"","/01/2005",41.3666666666667,"may22","Ami"
"MD38",1186.42204861111,849.356847602461,0.998919870235142,8.80259850081503e-137,1186.42309027778,"f0053","m","mid","10:07:15","4/01/2005",4,"2005","05/23/2022",1,38.1,40.8,40.8,NA,"N","med",83.32,NA,"Extender","/01/2005",39.9,"may22","Nasuti"
"MD38",1186.42413194444,964.122805394996,0.998595944249886,1.34125960219275e-131,1186.42517361111,"f0053","m","low","10:10:15","4/01/2005",4,"2005","05/23/2022",2,35.9,36.1,35.6,NA,"E","med",83.32,NA,"Extender","/01/2005",35.8666666666667,"may22","Nasuti"
"MD38",1186.42615740741,348.964898164751,0.998016216421154,9.07065045756548e-125,1186.42719907407,"f0053","m","mid","10:13:10","4/01/2005",4,"2005","05/23/2022",3,38.5,36.9,35.9,NA,"S","med",83.32,NA,"Extender","/01/2005",37.1,"may22","Nasuti"
"MD38",1186.42829861111,-165.611827921321,0.0418216621802023,0.0492615418336216,1186.42934027778,"f0053","m","low","10:16:15","4/01/2005",4,"2005","05/23/2022",4,35.2,36.8,36.9,NA,"W","med",83.32,NA,"Extender","/01/2005",36.3,"may22","Nasuti"
"MD38",1186.43061342593,858.05354680264,0.998494499246211,3.20649716660344e-130,1186.43165509259,"f0053","m","top","10:19:35","4/01/2005",4,"2005","05/23/2022",5,34.7,36.2,35.5,NA,"","med",83.32,NA,"Extender","/01/2005",35.4666666666667,"may22","Nasuti"
"MD38",1186.43287037037,368.89208683629,0.997953052158425,3.77589553659232e-124,1186.43391203704,"f0053","s","0","10:22:50","4/01/2005",4,"2005","05/23/2022",6,35.3,34.5,34.6,NA,"N","lg",183.85,NA,"Extender","/01/2005",34.8,"may22","Nasuti"
"MD38",1186.43483796296,223.729739828982,0.99693042763676,3.83639070517223e-116,1186.43587962963,"f0053","s","1","10:25:40","4/01/2005",4,"2005","05/23/2022",7,36.9,36.8,37.5,NA,"N","lg",183.85,NA,"Extender","/01/2005",37.0666666666667,"may22","Nasuti"
"MD38",1186.43715277778,160.046013115101,0.993088075481664,4.21166472665832e-100,1186.43819444444,"f0053","s","2","10:29:00","4/01/2005",4,"2005","05/23/2022",8,36.4,37.3,37,NA,"N","lg",183.85,NA,"Extender","/01/2005",36.9,"may22","Nasuti"
"MD39",1216.3822337963,607.035581623277,0.99776178819757,2.19890325773225e-122,1216.38327546296,"f0054","m","mid","10:09:55","5/01/2005",5,"2005","05/23/2022",1,28.4,28.3,28.1,NA,"N","med",83.32,NA,"Extender","/01/2005",28.2666666666667,"may22","Nasuti"
"MD39",1216.384375,533.561109936392,0.99635040124072,1.0096156919611e-112,1216.38541666667,"f0054","m","low","10:13:00","5/01/2005",5,"2005","05/23/2022",2,27.9,27.6,27.5,NA,"E","med",83.32,NA,"Extender","/01/2005",27.6666666666667,"may22","Nasuti"
"MD39",1216.3869212963,23.9957413156307,0.050292448217367,0.0306923338436317,1216.38796296296,"f0054","m","mid","10:16:40","5/01/2005",5,"2005","05/23/2022",3,28.1,27.1,26.9,NA,"S","med",83.32,NA,"Extender","/01/2005",27.3666666666667,"may22","Nasuti"
"MD39",1216.38929398148,663.018384411749,0.999773688911644,1.14918453976179e-167,1216.39033564815,"f0054","m","low","10:20:05","5/01/2005",5,"2005","05/23/2022",4,26.9,26.8,26.8,NA,"W","med",83.32,NA,"Extender","/01/2005",26.8333333333333,"may22","Nasuti"
"MD39",1216.39178240741,1782.16512560352,0.998096801275827,1.37454610301962e-125,1216.39282407407,"f0054","m","top","10:23:40","5/01/2005",5,"2005","05/23/2022",5,27.4,26.2,26.2,NA,"","med",83.32,NA,"Extender","/01/2005",26.6,"may22","Nasuti"
"MD39",1216.39398148148,264.261526912834,0.991107297102939,4.01939943461602e-95,1216.39502314815,"f0054","s","0","10:26:50","5/01/2005",5,"2005","05/23/2022",6,26.2,25.5,25.3,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.6666666666667,"may22","Nasuti"
"MD39",1216.39704861111,462.580236313538,0.998132962063696,2.46778736017322e-127,1216.39809027778,"f0054","s","1","10:31:15","5/01/2005",5,"2005","05/23/2022",7,27.4,25.4,25.4,NA,"N","lg",183.85,NA,"Extender","/01/2005",26.0666666666667,"may22","Nasuti"
"MD39",1216.39930555556,245.852016206098,0.998223993689999,5.90648241276281e-127,1216.40034722222,"f0054","s","2","10:34:30","5/01/2005",5,"2005","05/23/2022",8,26.3,25.7,25.7,NA,"N","lg",183.85,NA,"Extender","/01/2005",25.9,"may22","Nasuti"
"MD4",120.381828703704,331.900050441601,0.995836015536092,4.07171062087573e-110,120.38287037037,"f0011","m","mid","10:09:20","5/01/2002",5,"2002","05/16/2022",1,32.3,32.5,33.2,NA,"N","med",83.32,NA,"","/01/2002",32.6666666666667,"may22","Nasuti"
"MD4",120.384143518519,475.781871668237,0.997211194467438,4.87920614506665e-118,120.385185185185,"f0011","m","low","10:12:40","5/01/2002",5,"2002","05/16/2022",2,30.1,30.1,29.9,NA,"E","med",83.32,NA,"","/01/2002",30.0333333333333,"may22","Nasuti"
"MD4",120.386342592593,1292.83743348637,0.997004677245305,1.25906635004971e-116,120.387384259259,"f0011","m","mid","10:15:50","5/01/2002",5,"2002","05/16/2022",3,30.1,30.4,30.8,NA,"S","med",83.32,NA,"","/01/2002",30.4333333333333,"may22","Nasuti"
"MD4",120.388888888889,780.499713745093,0.981122980154722,3.02166225150797e-80,120.389930555556,"f0011","m","low","10:19:30","5/01/2002",5,"2002","05/16/2022",4,30.7,31,31.2,NA,"W","med",83.32,NA,"","/01/2002",30.9666666666667,"may22","Nasuti"
"MD4",120.3921875,1049.13620848395,0.999342953071777,1.32434652508686e-146,120.393229166667,"f0011","m","top","10:24:15","5/01/2002",5,"2002","05/16/2022",5,30.9,31.1,31,NA,"","med",83.32,NA,"","/01/2002",31,"may22","Nasuti"
"MD4",120.394907407407,508.953067772636,0.999519673694182,8.53558488785344e-153,120.395949074074,"f0011","s","0","10:28:10","5/01/2002",5,"2002","05/16/2022",6,29.4,28.4,28.4,NA,"N","lg",183.85,NA,"","/01/2002",28.7333333333333,"may22","Nasuti"
"MD4",120.397337962963,287.636005630806,0.997284143831324,1.46070311213682e-118,120.39837962963,"f0011","s","1","10:31:40","5/01/2002",5,"2002","05/16/2022",7,27.7,27.3,28,NA,"N","lg",183.85,NA,"","/01/2002",27.6666666666667,"may22","Nasuti"
"MD4",120.400115740741,305.99085611057,0.99651278609207,1.2727533622563e-113,120.401157407407,"f0011","s","2","10:35:40","5/01/2002",5,"2002","05/16/2022",8,28,27.9,27.9,NA,"N","lg",183.85,NA,"","/01/2002",27.9333333333333,"may22","Nasuti"
"MD40",1247.38449074074,92.1551935893428,0.961735762738383,2.79638555929312e-66,1247.38553240741,"f0056","m","mid","10:13:10","6/01/2005",6,"2005","05/24/2022",1,25,24.9,25.1,NA,"N","sm",47.78,NA,"jumpy flux signal, lots of ants, hard to find termites","/01/2005",25,"may22","Copto"
"MD40",1247.38663194444,178.763206675888,0.996955527931534,2.64040074088728e-116,1247.38767361111,"f0056","m","low","10:16:15","6/01/2005",6,"2005","05/24/2022",2,27,26.3,26.1,NA,"E","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.4666666666667,"may22","Copto"
"MD40",1247.38883101852,-24.8762392544254,0.978697309651531,7.40573507870715e-78,1247.38987268519,"f0056","m","mid","10:19:25","6/01/2005",6,"2005","05/24/2022",3,26.7,25.7,25.8,NA,"S","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",26.0666666666667,"may22","Copto"
"MD40",1247.39074074074,154.307381706111,0.998530651270929,4.04504242119759e-132,1247.39178240741,"f0056","m","low","10:22:10","6/01/2005",6,"2005","05/24/2022",4,26,25.7,25.4,NA,"W","sm",47.78,NA,"lots of ants, hard to find termites","/01/2005",25.7,"may22","Copto"
"MD40",1247.39282407407,174.054435801973,0.994510174907771,1.18115798993037e-104,1247.39386574074,"f0056","s","0","10:25:10","6/01/2005",6,"2005","05/24/2022",5,29.2,28.5,28.2,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.6333333333333,"may22","Copto"
"MD40",1247.3953125,168.9969744753,0.998112648687339,9.39566827436721e-126,1247.39635416667,"f0056","s","1","10:28:45","6/01/2005",6,"2005","05/24/2022",6,29.6,28.5,28.6,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.9,"may22","Copto"
"MD40",1247.39774305556,202.71528874414,0.997067463182772,4.8020679463458e-117,1247.39878472222,"f0056","s","2","10:32:15","6/01/2005",6,"2005","05/24/2022",7,28.8,28,27.9,NA,"N","lg",183.85,0,"lots of ants, hard to find termites","/01/2005",28.2333333333333,"may22","Copto"
"MD41",1247.41244212963,59.4278002583634,0.99050351064812,7.98682001564445e-94,1247.4134837963,"f0056","m","mid","10:53:25","6/01/2005",6,"2005","05/24/2022",1,30,27.3,26.8,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",28.0333333333333,"may22","Ami"
"MD41",1247.41446759259,165.139605024591,0.984877651249598,1.25066014270463e-84,1247.41550925926,"f0056","m","low","10:56:20","6/01/2005",6,"2005","05/24/2022",2,30,28.7,28.9,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.2,"may22","Ami"
"MD41",1247.41666666667,113.169016354073,0.994919615286215,3.47219223648399e-106,1247.41770833333,"f0056","m","mid","10:59:30","6/01/2005",6,"2005","05/24/2022",3,29.4,29.7,30.1,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",29.7333333333333,"may22","Ami"
"MD41",1247.41886574074,71.5975750760279,0.996163603951407,9.78496435095534e-112,1247.41990740741,"f0056","m","low","11:02:40","6/01/2005",6,"2005","05/24/2022",4,30.1,29.8,30.1,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",30,"may22","Ami"
"MD41",1247.42112268519,193.166724394034,0.997257665208588,1.18301815195712e-119,1247.42216435185,"f0056","s","0","11:05:55","6/01/2005",6,"2005","05/24/2022",5,33.4,33.3,33,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2333333333333,"may22","Ami"
"MD41",1247.42337962963,127.937465417287,0.997609661659953,4.38163739431544e-121,1247.4244212963,"f0056","s","1","11:09:10","6/01/2005",6,"2005","05/24/2022",6,34,34.8,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.7333333333333,"may22","Ami"
"MD41",1247.42592592593,116.821349521144,0.99481424669535,8.8362956105879e-106,1247.42696759259,"f0056","s","2","11:12:50","6/01/2005",6,"2005","05/24/2022",7,35.7,36.7,36.1,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",36.1666666666667,"may22","Ami"
"MD42",1277.37916666667,153.983914242652,0.998954211321287,2.0237072238279e-137,1277.38020833333,"f0057","m","mid","10:05:30","7/01/2005",7,"2005","05/24/2022",1,35.6,33.6,33.1,NA,"N","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.1,"may22","Ami"
"MD42",1277.38119212963,157.941852016371,0.997349224281302,4.8446342617255e-119,1277.3822337963,"f0057","m","low","10:08:25","7/01/2005",7,"2005","05/24/2022",2,35.9,35.6,35.6,NA,"E","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.7,"may22","Ami"
"MD42",1277.38310185185,156.95117514948,0.998240106735224,3.90147216050495e-127,1277.38414351852,"f0057","m","mid","10:11:10","7/01/2005",7,"2005","05/24/2022",3,35.4,33.7,34.6,NA,"S","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",34.5666666666667,"may22","Ami"
"MD42",1277.38506944444,128.653469152446,0.997109827258978,2.47670435563622e-117,1277.38611111111,"f0057","m","low","10:14:00","7/01/2005",7,"2005","05/24/2022",4,35.4,32.5,31.7,NA,"W","sm",47.78,NA,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.2,"may22","Ami"
"MD42",1277.38715277778,159.634981095676,0.996113565037284,1.09410291589136e-112,1277.38819444444,"f0057","s","0","10:17:00","7/01/2005",7,"2005","05/24/2022",5,36.3,35.7,35.4,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",35.8,"may22","Ami"
"MD42",1277.38946759259,121.82226880211,0.994197696060241,1.46650733008191e-103,1277.39050925926,"f0057","s","1","10:20:20","7/01/2005",7,"2005","05/24/2022",6,34,33.8,33.5,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.7666666666667,"may22","Ami"
"MD42",1277.39201388889,90.1624031339895,0.989418283229539,1.12385111161975e-92,1277.39305555556,"f0057","s","2","10:24:00","7/01/2005",7,"2005","05/24/2022",7,34.4,33.4,32.7,NA,"N","lg",183.85,0,"found nasute soldiers and ami workers in ami like mound","/01/2005",33.5,"may22","Ami"
"MD43",1308.378125,645.659007342555,0.996724262378452,7.38733598159041e-115,1308.37916666667,"f0058","m","mid","10:04:00","8/01/2005",8,"2005","05/24/2022",1,39,38.7,38.8,NA,"N","med",83.32,NA,"Extender","/01/2005",38.8333333333333,"may22","Copto"
"MD43",1308.38009259259,523.561432847482,0.995770896616314,8.24943994917383e-110,1308.38113425926,"f0058","m","low","10:06:50","8/01/2005",8,"2005","05/24/2022",2,36.6,38.2,37.5,NA,"E","med",83.32,NA,"Extender","/01/2005",37.4333333333333,"may22","Copto"
"MD43",1308.38211805556,268.883662341822,0.98782469875664,6.50363028089832e-89,1308.38315972222,"f0058","m","mid","10:09:45","8/01/2005",8,"2005","05/24/2022",3,36,37.2,36.9,NA,"S","med",83.32,NA,"Extender","/01/2005",36.7,"may22","Copto"
"MD43",1308.38414351852,364.96878693831,0.986604577536308,5.77732552039497e-88,1308.38518518519,"f0058","m","low","10:12:40","8/01/2005",8,"2005","05/24/2022",4,35.9,36.3,36,NA,"W","med",83.32,NA,"Extender","/01/2005",36.0666666666667,"may22","Copto"
"MD43",1308.38611111111,663.489539994964,0.998374881012438,4.16801476776283e-130,1308.38715277778,"f0058","m","top","10:15:30","8/01/2005",8,"2005","05/24/2022",5,35.7,36.5,36.6,NA,"","med",83.32,NA,"Extender","/01/2005",36.2666666666667,"may22","Copto"
"MD43",1308.3880787037,141.825242860419,0.992169534536265,1.08334112984569e-98,1308.38912037037,"f0058","s","0","10:18:20","8/01/2005",8,"2005","05/24/2022",6,37.4,36.6,36.4,NA,"N","lg",183.85,0,"Extender","/01/2005",36.8,"may22","Copto"
"MD43",1308.39039351852,82.923889502341,0.95854704092569,1.06904207396776e-64,1308.39143518519,"f0058","s","1","10:21:40","8/01/2005",8,"2005","05/24/2022",7,34.6,34.5,34.5,NA,"N","lg",183.85,0,"Extender","/01/2005",34.5333333333333,"may22","Copto"
"MD43",1308.39259259259,119.15272457311,0.965471589014657,2.6045015706724e-68,1308.39363425926,"f0058","s","2","10:24:50","8/01/2005",8,"2005","05/24/2022",8,34,34.3,34,NA,"N","lg",183.85,0,"Extender","/01/2005",34.1,"may22","Copto"
"MD44",1339.37881944444,125.630608484561,0.997999678928171,1.323392028302e-124,1339.37986111111,"f0059","m","mid","10:05:00","9/01/2005",9,"2005","05/24/2022",1,32.9,32.5,32.2,NA,"N","sm",47.78,NA,"","/01/2005",32.5333333333333,"may22","Copto"
"MD44",1339.38229166667,250.921819123634,0.999153350749199,1.35492976529822e-141,1339.38333333333,"f0059","m","low","10:10:00","9/01/2005",9,"2005","05/24/2022",2,32.2,30.6,30.3,NA,"E","sm",47.78,NA,"","/01/2005",31.0333333333333,"may22","Copto"
"MD44",1339.38425925926,126.47074151803,0.975158403718742,8.076757295517e-75,1339.38530092593,"f0059","m","mid","10:12:50","9/01/2005",9,"2005","05/24/2022",3,31.5,30.8,30.8,NA,"S","sm",47.78,NA,"","/01/2005",31.0333333333333,"may22","Copto"
"MD44",1339.38674768519,204.833452512421,0.997402986306511,1.90702630161816e-119,1339.38778935185,"f0059","m","low","10:16:25","9/01/2005",9,"2005","05/24/2022",4,27,27.8,27.9,NA,"W","sm",47.78,NA,"","/01/2005",27.5666666666667,"may22","Copto"
"MD44",1339.38877314815,135.360011970278,0.99483029071666,7.6742515762256e-106,1339.38981481481,"f0059","s","0","10:19:20","9/01/2005",9,"2005","05/24/2022",5,34.4,34.3,34.1,NA,"N","lg",183.85,0,"","/01/2005",34.2666666666667,"may22","Copto"
"MD44",1339.39126157407,137.134299562738,0.987261390612767,5.0933310589178e-88,1339.39230324074,"f0059","s","1","10:22:55","9/01/2005",9,"2005","05/24/2022",6,36.2,36,35.5,NA,"N","lg",183.85,0,"","/01/2005",35.9,"may22","Copto"
"MD44",1339.39380787037,210.5284017071,0.981772876830878,6.13492051616973e-81,1339.39484953704,"f0059","s","2","10:26:35","9/01/2005",9,"2005","05/24/2022",7,34.5,41.6,41.8,NA,"N","lg",183.85,0,"","/01/2005",39.3,"may22","Copto"
"MD45",1369.37847222222,151.291491237966,0.998644288680712,2.72347334550442e-132,1369.37951388889,"f0060","m","mid","10:04:30","10/01/2005",10,"2005","05/24/2022",1,38,36.8,36.9,NA,"N","sm",47.78,NA,"","/01/2005",37.2333333333333,"may22","Ami"
"MD45",1369.38113425926,219.55651878389,0.996197994909945,6.49550909562087e-112,1369.38217592593,"f0060","m","mid","10:08:20","10/01/2005",10,"2005","05/24/2022",2,36.5,37.1,37.4,NA,"E","sm",47.78,NA,"","/01/2005",37,"may22","Ami"
"MD45",1369.3833912037,-48.2468334563641,0.0709273380006647,0.0098697198064,1369.38443287037,"f0060","m","low","10:11:35","10/01/2005",10,"2005","05/24/2022",3,36,34.6,33.7,NA,"S","sm",47.78,NA,"","/01/2005",34.7666666666667,"may22","Ami"
"MD45",1369.38501157407,126.371669898122,0.993541402177924,1.92261770906819e-101,1369.38605324074,"f0060","m","low","10:13:55","10/01/2005",10,"2005","05/24/2022",4,36.3,35.4,36,NA,"W","sm",47.78,NA,"","/01/2005",35.9,"may22","Ami"
"MD45",1369.3875,333.170106168215,0.995968048930506,9.39785366974999e-111,1369.38854166667,"f0060","s","0","10:17:30","10/01/2005",10,"2005","05/24/2022",5,44.8,48.1,48.1,NA,"N","lg",183.85,0,"","/01/2005",47,"may22","Ami"
"MD45",1369.3896412037,245.754901329995,0.998638381300414,3.31926060805549e-132,1369.39068287037,"f0060","s","1","10:20:35","10/01/2005",10,"2005","05/24/2022",6,43.7,45.4,44.4,NA,"N","lg",183.85,0,"","/01/2005",44.5,"may22","Ami"
"MD45",1369.39207175926,244.443823228111,0.998073359362522,2.39921197963119e-125,1369.39311342593,"f0060","s","2","10:24:05","10/01/2005",10,"2005","05/24/2022",7,42.8,44.3,44.1,NA,"N","lg",183.85,0,"","/01/2005",43.7333333333333,"may22","Ami"
"MD46",1400.42152777778,452.711180862053,0.998506849926839,2.20420097452128e-130,1400.42256944444,"f0061","m","mid","10:06:30","11/01/2005",11,"2005","05/24/2022",1,34.7,36.1,36.5,NA,"N","med",83.32,NA,"","/01/2005",35.7666666666667,"may22",""
"MD46",1400.42349537037,316.95819954417,0.998470268046971,6.63054830609872e-130,1400.42453703704,"f0061","m","low","10:09:20","11/01/2005",11,"2005","05/24/2022",2,34.3,34.9,34.7,NA,"E","med",83.32,NA,"","/01/2005",34.6333333333333,"may22",""
"MD46",1400.42563657407,269.230110201933,0.997798062240918,4.87939848565074e-124,1400.42667824074,"f0061","m","mid","10:12:25","11/01/2005",11,"2005","05/24/2022",3,35.5,33.9,33.9,NA,"S","med",83.32,NA,"","/01/2005",34.4333333333333,"may22",""
"MD46",1400.42824074074,181.467459824463,0.997271215894194,1.81302752626513e-118,1400.42928240741,"f0061","m","low","10:16:10","11/01/2005",11,"2005","05/24/2022",4,36.7,35.8,35.7,NA,"W","med",83.32,NA,"","/01/2005",36.0666666666667,"may22",""
"MD46",1400.43107638889,182.43271624164,0.995657015249379,2.76387806060475e-109,1400.43211805556,"f0061","s","0","10:20:15","11/01/2005",11,"2005","05/24/2022",5,39.5,40.5,40.5,NA,"N","lg",183.85,0,"","/01/2005",40.1666666666667,"may22",""
"MD46",1400.43304398148,96.6209904695233,0.98993715522184,1.11473132167045e-92,1400.43408564815,"f0061","s","1","10:23:05","11/01/2005",11,"2005","05/24/2022",6,39.5,41.4,41.4,NA,"N","lg",183.85,0,"","/01/2005",40.7666666666667,"may22",""
"MD46",1400.43518518519,33.5390913432722,0.93676676047565,2.38843277134315e-56,1400.43622685185,"f0061","s","2","10:26:10","11/01/2005",11,"2005","05/24/2022",7,39.4,39.1,39,NA,"N","lg",183.85,0,"","/01/2005",39.1666666666667,"may22",""
"MD47",1430.42118055556,287.630233488836,0.999129859581388,4.7068061874545e-141,1430.42222222222,"f0062","m","mid","10:06:00","12/01/2005",12,"2005","05/24/2022",1,32.1,31.5,31.5,NA,"N","med",83.32,NA,"","/01/2005",31.7,"may22","Ami"
"MD47",1430.42361111111,251.24567893098,0.998833878525652,9.75727346081095e-137,1430.42465277778,"f0062","m","low","10:09:30","12/01/2005",12,"2005","05/24/2022",2,32,31.2,30.9,NA,"E","med",83.32,NA,"","/01/2005",31.3666666666667,"may22","Ami"
"MD47",1430.42563657407,244.794740321647,0.998704388521876,3.46022658254665e-133,1430.42667824074,"f0062","m","mid","10:12:25","12/01/2005",12,"2005","05/24/2022",3,31.4,31,30.8,NA,"S","med",83.32,NA,"","/01/2005",31.0666666666667,"may22","Ami"
"MD47",1430.42766203704,206.352174976067,0.997969445334323,2.61894486682949e-124,1430.4287037037,"f0062","m","low","10:15:20","12/01/2005",12,"2005","05/24/2022",4,31,31,30.9,NA,"W","med",83.32,NA,"","/01/2005",30.9666666666667,"may22","Ami"
"MD47",1430.42974537037,277.717641895214,0.997277898494309,1.62163010267949e-118,1430.43078703704,"f0062","s","0","10:18:20","12/01/2005",12,"2005","05/24/2022",5,32.5,31.4,31.4,NA,"N","lg",183.85,0,"","/01/2005",31.7666666666667,"may22","Ami"
"MD47",1430.4318287037,180.328342766513,0.991751726949009,1.31070150460283e-96,1430.43287037037,"f0062","s","1","10:21:20","12/01/2005",12,"2005","05/24/2022",6,31.5,31.2,31.1,NA,"N","lg",183.85,0,"","/01/2005",31.2666666666667,"may22","Ami"
"MD47",1430.43420138889,160.529042681774,0.99034993608319,1.65733415964528e-93,1430.43524305556,"f0062","s","2","10:24:45","12/01/2005",12,"2005","05/24/2022",7,30.5,31.2,31.1,NA,"N","lg",183.85,0,"","/01/2005",30.9333333333333,"may22","Ami"
"MD48",1461.42164351852,2117.98055645402,0.996757023871034,2.64831065637371e-116,1461.42268518519,"f0063","m","mid","10:06:40","1/01/2006",1,"2006","05/25/2022",1,22.2,22,22.1,NA,"N","med",83.32,NA,"Extender","/01/2006",22.1,"may22","Copto"
"MD48",1461.42407407407,2212.03163263115,0.997925457063898,6.94445191117573e-124,1461.42511574074,"f0063","m","low","10:10:10","1/01/2006",1,"2006","05/25/2022",2,24.4,23.9,24.1,NA,"E","med",83.32,NA,"Extender","/01/2006",24.1333333333333,"may22","Copto"
"MD48",1461.42633101852,786.476259923561,0.993452939108175,3.57052559281505e-101,1461.42737268519,"f0063","m","mid","10:13:25","1/01/2006",1,"2006","05/25/2022",3,23.8,23.5,23.1,NA,"S","med",83.32,NA,"Extender","/01/2006",23.4666666666667,"may22","Copto"
"MD48",1461.42841435185,848.047963752484,0.998292599109157,9.83682120783103e-128,1461.42945601852,"f0063","m","low","10:16:25","1/01/2006",1,"2006","05/25/2022",4,24.2,24.2,24.3,NA,"W","med",83.32,NA,"Extender","/01/2006",24.2333333333333,"may22","Copto"
"MD48",1461.43055555556,1774.73481771941,0.999098084823526,2.40689480131285e-140,1461.43159722222,"f0063","m","top","10:19:30","1/01/2006",1,"2006","05/25/2022",5,24.6,25.6,25.7,NA,"","med",83.32,NA,"Extender","/01/2006",25.3,"may22","Copto"
"MD48",1461.43292824074,518.431109764015,0.997062794129508,2.78274227308519e-118,1461.43396990741,"f0063","s","0","10:22:55","1/01/2006",1,"2006","05/25/2022",6,26,25.4,25.6,NA,"N","lg",183.85,6,"Extender","/01/2006",25.6666666666667,"may22","Copto"
"MD48",1461.43541666667,480.214873948019,0.997460326002808,3.46093286940408e-121,1461.43645833333,"f0063","s","1","10:26:30","1/01/2006",1,"2006","05/25/2022",7,28.5,26.7,26.5,NA,"N","lg",183.85,7.5,"Extender","/01/2006",27.2333333333333,"may22","Copto"
